chrName	start	end	length	rank
NC_001134.8	294598	294734	136	1
NC_001134.8	295584	295607	23	1
NC_001134.8	295699	295859	160	1
NC_001134.8	296227	296233	6	1
NC_001134.8	297122	297173	51	1
NC_001134.8	297236	297337	101	1
NC_001134.8	299845	299872	27	1
NC_001134.8	301668	301752	84	1
NC_001134.8	301873	302060	187	1
NC_001134.8	302625	302627	2	1
NC_001134.8	302783	302794	11	1
NC_001134.8	304294	304310	16	1
NC_001134.8	305477	305491	14	1
NC_001134.8	306771	306775	4	1
NC_001134.8	308348	308380	32	1
NC_001134.8	309173	309239	66	1
NC_001134.8	309581	309721	140	1
NC_001134.8	310081	310208	127	1
NC_001134.8	310285	310332	47	1
NC_001134.8	310390	310539	149	1
NC_001134.8	310927	311042	115	1
NC_001134.8	312304	312312	8	2
NC_001134.8	312876	313001	125	2
NC_001134.8	314481	314628	147	2
NC_001134.8	315906	315938	32	2
NC_001134.8	318343	318443	100	2
NC_001134.8	319611	319614	3	2
NC_001134.8	319978	319999	21	2
NC_001134.8	320707	320718	11	2
NC_001134.8	321035	321068	33	2
NC_001134.8	322333	322435	102	2
NC_001134.8	322848	322886	38	2
NC_001134.8	324040	324116	76	2
NC_001134.8	325546	325591	45	2
NC_001134.8	326569	326698	129	2
NC_001134.8	326753	326915	162	2
NC_001134.8	327588	327641	53	2
NC_001134.8	330833	330889	56	2
NC_001134.8	331171	331178	7	2
NC_001134.8	331391	331465	74	2
NC_001134.8	331558	331797	239	2
NC_001134.8	332718	332813	95	2
NC_001134.8	332872	332974	102	2
NC_001134.8	332977	333027	50	2
NC_001134.8	334256	334272	16	2
NC_001134.8	335184	335196	12	2
NC_001134.8	335471	335589	118	2
NC_001134.8	335861	335873	12	2
NC_001134.8	339461	339464	3	2
NC_001134.8	340893	340902	9	2
NC_001134.8	341879	341940	61	2
NC_001134.8	344896	345018	122	2
NC_001134.8	345955	345969	14	2
NC_001134.8	346425	346440	15	2
NC_001134.8	347522	347626	104	2
NC_001134.8	349428	349583	155	2
NC_001134.8	350433	350447	14	2
NC_001134.8	350619	350658	39	2
NC_001134.8	350701	350844	143	2
NC_001134.8	351198	351220	22	2
NC_001134.8	351772	351885	113	2
NC_001134.8	352025	352137	112	2
NC_001134.8	352321	352429	108	2
NC_001134.8	352701	352821	120	2
NC_001134.8	353473	353578	105	2
NC_001134.8	354466	354641	175	2
NC_001134.8	354917	355048	131	2
NC_001134.8	355753	355779	26	2
NC_001134.8	356172	356226	54	2
NC_001134.8	356753	356798	45	2
NC_001134.8	357818	357898	80	2
NC_001134.8	357915	357963	48	2
NC_001134.8	359690	359781	91	2
NC_001134.8	360046	360078	32	2
NC_001134.8	362585	362602	17	2
NC_001134.8	363328	363445	117	2
NC_001134.8	363552	363657	105	2
NC_001134.8	364215	364323	108	2
NC_001134.8	364345	364351	6	2
NC_001134.8	366838	366875	37	2
NC_001134.8	367331	367361	30	2
NC_001134.8	367866	367901	35	2
NC_001134.8	371266	371282	16	2
NC_001134.8	372713	372801	88	2
NC_001134.8	373329	373453	124	2
NC_001134.8	373767	373839	72	2
NC_001134.8	374080	374208	128	2
NC_001134.8	377668	377769	101	2
NC_001134.8	378712	378725	13	2
NC_001134.8	384027	384044	17	2
NC_001134.8	384975	384988	13	2
NC_001134.8	385511	385641	130	2
NC_001134.8	385863	385990	127	2
NC_001134.8	386820	386962	142	2
NC_001134.8	387226	387354	128	2
NC_001134.8	388230	388237	7	2
NC_001134.8	392101	392121	20	2
NC_001134.8	392941	393153	212	3
NC_001134.8	393854	393863	9	3
NC_001134.8	394927	395011	84	3
NC_001134.8	395229	395271	42	3
NC_001134.8	395821	396024	203	3
NC_001134.8	397044	397052	8	3
NC_001134.8	397489	397651	162	3
NC_001134.8	397698	397798	100	3
NC_001134.8	397858	397914	56	3
NC_001134.8	398201	398306	105	3
NC_001134.8	400355	400378	23	3
NC_001134.8	400496	400617	121	3
NC_001134.8	401476	401579	103	3
NC_001134.8	402676	402795	119	3
NC_001134.8	403973	404084	111	3
NC_001134.8	405008	405105	97	3
NC_001134.8	406351	406381	30	3
NC_001134.8	406667	406696	29	3
NC_001134.8	408075	408178	103	3
NC_001134.8	409024	409033	9	3
NC_001134.8	409766	409904	138	3
NC_001134.8	411540	411550	10	3
NC_001134.8	414043	414141	98	3
NC_001134.8	414717	414832	115	3
NC_001134.8	415512	415528	16	3
NC_001134.8	415827	415947	120	3
NC_001134.8	418860	418965	105	3
NC_001134.8	419727	419856	129	3
NC_001134.8	420739	420748	9	3
NC_001134.8	423934	423950	16	3
NC_001134.8	426073	426164	91	3
NC_001134.8	427090	427195	105	3
NC_001134.8	428555	428709	154	3
NC_001134.8	429278	429321	43	3
NC_001134.8	429474	429479	5	3
NC_001134.8	429585	429626	41	3
NC_001134.8	433556	433699	143	3
NC_001134.8	436170	436181	11	3
NC_001134.8	438064	438176	112	3
NC_001134.8	439310	439353	43	3
NC_001134.8	439435	439547	112	3
NC_001134.8	439716	439755	39	3
NC_001134.8	440766	440846	80	3
NC_001134.8	441487	441604	117	3
NC_001134.8	441624	441654	30	3
NC_001134.8	442168	442176	8	3
NC_001134.8	442630	442743	113	3
NC_001134.8	444550	444558	8	3
NC_001134.8	445670	445841	171	3
NC_001134.8	447425	447440	15	3
NC_001134.8	448056	448116	60	3
NC_001134.8	448416	448537	121	3
NC_001134.8	448584	448612	28	3
NC_001134.8	449011	449101	90	3
NC_001134.8	450229	450242	13	3
NC_001134.8	450906	451025	119	3
NC_001134.8	452107	452174	67	3
NC_001134.8	457890	457965	75	3
NC_001134.8	458441	458507	66	3
NC_001134.8	459059	459164	105	3
NC_001134.8	459242	459349	107	3
NC_001134.8	459880	459986	106	3
NC_001134.8	460739	460798	59	3
NC_001134.8	461181	461185	4	3
NC_001134.8	463164	463341	177	3
NC_001134.8	463393	463507	114	3
NC_001134.8	463950	463959	9	3
NC_001134.8	464155	464181	26	3
NC_001134.8	465333	465438	105	3
NC_001134.8	466068	466095	27	3
NC_001134.8	466543	466667	124	3
NC_001134.8	467928	468043	115	3
NC_001134.8	468346	468583	237	3
NC_001134.8	469042	469105	63	3
NC_001134.8	469745	469841	96	3
NC_001134.8	469940	470026	86	3
NC_001134.8	470895	470912	17	3
NC_001134.8	471112	471231	119	3
NC_001134.8	471483	471621	138	3
NC_001134.8	471904	472025	121	3
NC_001134.8	472519	472543	24	3
NC_001134.8	472851	472874	23	3
NC_001134.8	474339	474482	143	4
NC_001134.8	475186	475198	12	4
NC_001134.8	475351	475359	8	4
NC_001134.8	475567	475695	128	4
NC_001134.8	475981	475995	14	4
NC_001134.8	476824	476940	116	4
NC_001134.8	478886	479006	120	4
NC_001134.8	480811	480907	96	4
NC_001134.8	485121	485374	253	4
NC_001134.8	485467	485558	91	4
NC_001134.8	485926	486005	79	4
NC_001134.8	487028	487145	117	4
NC_001134.8	488274	488313	39	4
NC_001134.8	489147	489295	148	4
NC_001134.8	499557	499558	1	4
NC_001134.8	500588	500620	32	4
NC_001134.8	501057	501166	109	4
NC_001134.8	501798	501839	41	4
NC_001134.8	502199	502337	138	4
NC_001134.8	503203	503210	7	4
NC_001134.8	503387	503408	21	4
NC_001134.8	504884	504932	48	4
NC_001134.8	506312	506433	121	4
NC_001134.8	507699	507765	66	4
NC_001134.8	508171	508272	101	4
NC_001134.8	511205	511211	6	4
NC_001134.8	511259	511367	108	4
NC_001134.8	511380	511434	54	4
NC_001134.8	511789	511903	114	4
NC_001134.8	512259	512407	148	4
NC_001134.8	512731	512846	115	4
NC_001134.8	514529	514625	96	4
NC_001134.8	514629	514638	9	4
NC_001134.8	515270	515275	5	4
NC_001134.8	517206	517215	9	4
NC_001134.8	517737	517743	6	4
NC_001134.8	518183	518282	99	4
NC_001134.8	519400	519476	76	4
NC_001134.8	520626	520739	113	4
NC_001134.8	520846	520879	33	4
NC_001134.8	523289	523304	15	4
NC_001134.8	524111	524122	11	4
NC_001134.8	524401	524553	152	4
NC_001134.8	524935	524943	8	4
NC_001134.8	525696	525823	127	4
NC_001134.8	526164	526228	64	4
NC_001134.8	526262	526362	100	4
NC_001134.8	526410	526516	106	4
NC_001134.8	527409	527417	8	4
NC_001134.8	528689	528696	7	4
NC_001134.8	528945	528954	9	4
NC_001134.8	530258	530353	95	4
NC_001134.8	531486	531575	89	4
NC_001134.8	531903	531916	13	4
NC_001134.8	532419	532489	70	4
NC_001134.8	533166	533171	5	4
NC_001134.8	533377	533385	8	4
NC_001134.8	533488	533587	99	4
NC_001134.8	534825	534894	69	4
NC_001134.8	534976	535120	144	4
NC_001134.8	536193	536224	31	4
NC_001134.8	536289	536401	112	4
NC_001134.8	537960	538033	73	4
NC_001134.8	540228	540247	19	4
NC_001134.8	540667	540678	11	4
NC_001134.8	541398	541404	6	4
NC_001134.8	542629	542633	4	4
NC_001134.8	543257	543367	110	4
NC_001134.8	544649	544687	38	4
NC_001134.8	545452	545512	60	4
NC_001134.8	545755	545856	101	4
NC_001134.8	546832	546941	109	4
NC_001134.8	547048	547154	106	4
NC_001134.8	547294	547394	100	4
NC_001134.8	547970	548031	61	4
NC_001134.8	548864	548874	10	4
NC_001134.8	550310	550359	49	4
NC_001134.8	551731	551817	86	4
NC_001134.8	551954	552054	100	4
NC_001134.8	552718	552796	78	4
NC_001134.8	556803	556816	13	5
NC_001134.8	556972	557006	34	5
NC_001134.8	557848	557925	77	5
NC_001134.8	558636	558677	41	5
NC_001134.8	559455	559483	28	5
NC_001134.8	559729	559909	180	5
NC_001134.8	560932	560982	50	5
NC_001134.8	562574	562606	32	5
NC_001134.8	564356	564465	109	5
NC_001134.8	564696	564808	112	5
NC_001134.8	565200	565251	51	5
NC_001134.8	565452	565578	126	5
NC_001134.8	566384	566444	60	5
NC_001134.8	567126	567190	64	5
NC_001134.8	568074	568217	143	5
NC_001134.8	570653	570758	105	5
NC_001134.8	571694	571776	82	5
NC_001134.8	572503	572618	115	5
NC_001134.8	572649	572758	109	5
NC_001134.8	573208	573333	125	5
NC_001134.8	575501	575678	177	5
NC_001134.8	577261	577545	284	5
NC_001134.8	577650	577776	126	5
NC_001134.8	579330	579366	36	5
NC_001134.8	579382	579398	16	5
NC_001134.8	579959	580028	69	5
NC_001134.8	580687	580760	73	5
NC_001134.8	580948	581046	98	5
NC_001134.8	581262	581371	109	5
NC_001134.8	582408	582502	94	5
NC_001134.8	583850	583933	83	5
NC_001134.8	588385	588451	66	5
NC_001134.8	589039	589230	191	5
NC_001134.8	589619	589629	10	5
NC_001134.8	590619	590699	80	5
NC_001134.8	591820	591922	102	5
NC_001134.8	592058	592140	82	5
NC_001134.8	592374	592491	117	5
NC_001134.8	593614	593688	74	5
NC_001134.8	593976	594054	78	5
NC_001134.8	594787	594824	37	5
NC_001134.8	595237	595271	34	5
NC_001134.8	595889	595999	110	5
NC_001134.8	596073	596175	102	5
NC_001134.8	596432	596445	13	5
NC_001134.8	597324	597452	128	5
NC_001134.8	598134	598219	85	5
NC_001134.8	598250	598359	109	5
NC_001134.8	598511	598542	31	5
NC_001134.8	598941	598973	32	5
NC_001134.8	599435	599486	51	5
NC_001134.8	600062	600167	105	5
NC_001134.8	600950	601066	116	5
NC_001134.8	601124	601218	94	5
NC_001134.8	602087	602427	340	5
NC_001134.8	602480	602560	80	5
NC_001134.8	603854	604024	170	5
NC_001134.8	604293	604384	91	5
NC_001134.8	606955	607061	106	5
NC_001134.8	607368	607387	19	5
NC_001134.8	607948	607984	36	5
NC_001134.8	608387	608400	13	5
NC_001134.8	608558	608663	105	5
NC_001134.8	609015	609070	55	5
NC_001134.8	611272	611377	105	5
NC_001134.8	611442	611547	105	5
NC_001134.8	614281	614292	11	5
NC_001134.8	614530	614757	227	5
NC_001134.8	615598	615606	8	5
NC_001134.8	618462	618576	114	5
NC_001134.8	619069	619084	15	5
NC_001134.8	619468	619568	100	5
NC_001134.8	620932	621035	103	5
NC_001134.8	621129	621172	43	5
NC_001134.8	621539	621540	1	5
NC_001134.8	622725	622806	81	5
NC_001134.8	622989	623116	127	5
NC_001134.8	623471	623583	112	5
NC_001134.8	623646	623723	77	5
NC_001134.8	624150	624183	33	5
NC_001134.8	624896	625004	108	5
NC_001134.8	625281	625312	31	5
NC_001134.8	625666	625785	119	5
NC_001134.8	626033	626044	11	5
NC_001134.8	626216	626230	14	5
NC_001134.8	626556	626595	39	5
NC_001134.8	628660	628768	108	5
NC_001134.8	628784	628829	45	5
NC_001134.8	630101	630156	55	5
NC_001134.8	630910	630942	32	5
NC_001134.8	631374	631450	76	5
NC_001134.8	632274	632284	10	5
NC_001134.8	632961	632979	18	5
NC_001134.8	633160	633285	125	5
NC_001134.8	633379	633506	127	5
NC_001134.8	633630	633736	106	5
NC_001134.8	634462	634620	158	5
NC_001134.8	634989	635098	109	5
NC_001134.8	635116	635233	117	5
NC_001134.8	635598	635630	32	5
NC_001134.8	635870	635949	79	5
NC_001134.8	637135	637208	73	6
NC_001134.8	637498	637576	78	6
NC_001134.8	639228	639283	55	6
NC_001134.8	639458	639477	19	6
NC_001134.8	645007	645017	10	6
NC_001134.8	645571	645578	7	6
NC_001134.8	645913	646009	96	6
NC_001134.8	646592	646604	12	6
NC_001134.8	646879	646930	51	6
NC_001134.8	647122	647260	138	6
NC_001134.8	647787	647957	170	6
NC_001134.8	647960	648113	153	6
NC_001134.8	648303	648342	39	6
NC_001134.8	650293	650446	153	6
NC_001134.8	650467	650580	113	6
NC_001134.8	650674	650708	34	6
NC_001134.8	651189	651393	204	6
NC_001134.8	651440	651523	83	6
NC_001134.8	652306	652354	48	6
NC_001134.8	653287	653302	15	6
NC_001134.8	653488	653617	129	6
NC_001134.8	653666	653783	117	6
NC_001134.8	655112	655181	69	6
NC_001134.8	656137	656247	110	6
NC_001134.8	659391	659496	105	6
NC_001134.8	659517	659521	4	6
NC_001134.8	659711	659725	14	6
NC_001134.8	661483	661570	87	6
NC_001134.8	662048	662080	32	6
NC_001134.8	664061	664136	75	6
NC_001134.8	664630	664700	70	6
NC_001134.8	665108	665213	105	6
NC_001134.8	665242	665355	113	6
NC_001134.8	666317	666642	325	6
NC_001134.8	666957	666993	36	6
NC_001134.8	667712	667722	10	6
NC_001134.8	668206	668219	13	6
NC_001134.8	668803	668811	8	6
NC_001134.8	669521	669543	22	6
NC_001134.8	669555	669594	39	6
NC_001134.8	669759	669862	103	6
NC_001134.8	670088	670098	10	6
NC_001134.8	670584	670720	136	6
NC_001134.8	671383	671487	104	6
NC_001134.8	672826	673005	179	6
NC_001134.8	674272	674390	118	6
NC_001134.8	677417	677477	60	6
NC_001134.8	678454	678467	13	6
NC_001134.8	679780	679842	62	6
NC_001134.8	680451	680463	12	6
NC_001134.8	682549	682720	171	6
NC_001134.8	683458	683551	93	6
NC_001134.8	684848	684875	27	6
NC_001134.8	691191	691293	102	6
NC_001134.8	696005	696110	105	6
NC_001134.8	696127	696248	121	6
NC_001134.8	697288	697332	44	6
NC_001134.8	701770	701781	11	6
NC_001134.8	702381	702385	4	6
NC_001134.8	704539	704548	9	6
NC_001134.8	704909	704932	23	6
NC_001134.8	707617	707736	119	6
NC_001134.8	707771	707838	67	6
NC_001134.8	709290	709347	57	6
NC_001134.8	709896	710032	136	6
NC_001134.8	711214	711235	21	6
NC_001134.8	711249	711309	60	6
NC_001134.8	711527	711596	69	6
NC_001134.8	712567	712697	130	6
NC_001134.8	713071	713124	53	6
NC_001134.8	713435	713539	104	6
NC_001134.8	714625	714639	14	6
NC_001134.8	714916	715030	114	6
NC_001134.8	715611	715627	16	6
NC_001134.8	716153	716256	103	6
NC_001134.8	718810	718912	102	7
NC_001134.8	721454	721570	116	7
NC_001134.8	723190	723289	99	7
NC_001134.8	723762	723772	10	7
NC_001134.8	724466	724646	180	7
NC_001134.8	726745	726854	109	7
NC_001134.8	728736	728753	17	7
NC_001134.8	729126	729246	120	7
NC_001134.8	729330	729437	107	7
NC_001134.8	729546	729662	116	7
NC_001134.8	729668	729906	238	7
NC_001134.8	731750	731894	144	7
NC_001134.8	733061	733065	4	7
NC_001134.8	734525	734543	18	7
NC_001134.8	734811	734906	95	7
NC_001134.8	735426	735460	34	7
NC_001134.8	735629	735790	161	7
NC_001134.8	738007	738153	146	7
NC_001134.8	738210	738267	57	7
NC_001134.8	740912	740921	9	7
NC_001134.8	742761	742772	11	7
NC_001134.8	743413	743541	128	7
NC_001134.8	744586	744610	24	7
NC_001134.8	744683	744803	120	7
NC_001134.8	746149	746205	56	7
NC_001134.8	747498	747528	30	7
NC_001134.8	750753	750857	104	7
NC_001134.8	751056	751206	150	7
NC_001134.8	751482	751547	65	7
NC_001134.8	752723	752770	47	7
NC_001134.8	753040	753133	93	7
NC_001134.8	753148	753305	157	7
NC_001134.8	753320	753357	37	7
NC_001134.8	753784	753837	53	7
NC_001134.8	755758	755869	111	7
NC_001134.8	755881	755948	67	7
NC_001134.8	756609	756724	115	7
NC_001134.8	756777	756888	111	7
NC_001134.8	760804	760936	132	7
NC_001134.8	760985	761110	125	7
NC_001134.8	761547	761568	21	7
NC_001134.8	763379	763488	109	7
NC_001134.8	764969	765078	109	7
NC_001134.8	766470	766583	113	7
NC_001134.8	767572	767613	41	7
NC_001134.8	767772	767873	101	7
NC_001134.8	768278	768653	375	7
NC_001134.8	768892	768906	14	7
NC_001134.8	769099	769269	170	7
NC_001134.8	769950	770053	103	7
NC_001134.8	770696	770792	96	7
NC_001134.8	772267	772273	6	7
NC_001134.8	772478	772495	17	7
NC_001134.8	773782	773887	105	7
NC_001134.8	776253	776369	116	7
NC_001134.8	776401	776567	166	7
NC_001134.8	777530	777578	48	7
NC_001134.8	777992	778112	120	7
NC_001134.8	778486	778556	70	7
NC_001134.8	778879	778907	28	7
NC_001134.8	779440	779556	116	7
NC_001134.8	779832	779892	60	7
NC_001134.8	780893	781007	114	7
NC_001134.8	781282	781309	27	7
NC_001134.8	782204	782440	236	7
NC_001134.8	783804	783911	107	7
NC_001134.8	783955	784030	75	7
NC_001134.8	785942	786062	120	7
NC_001134.8	786211	786213	2	7
NC_001134.8	786428	786463	35	7
NC_001134.8	786549	786656	107	7
NC_001134.8	786904	787008	104	7
NC_001134.8	787095	787188	93	7
NC_001134.8	787929	787946	17	7
NC_001134.8	790148	790242	94	7
NC_001134.8	791314	791403	89	7
NC_001134.8	791612	791714	102	7
NC_001134.8	793107	793243	136	7
NC_001134.8	794741	794850	109	7
NC_001134.8	794871	795096	225	7
NC_001134.8	795185	795330	145	7
NC_001134.8	795994	796114	120	7
NC_001134.8	796320	796321	1	7
NC_001134.8	799017	799049	32	7
NC_001134.8	799344	799415	71	7
NC_001134.8	799916	800056	140	8
NC_001134.8	800662	800663	1	8
NC_001134.8	801750	801803	53	8
NC_001134.8	801926	802254	328	8
NC_001134.8	802460	802603	143	8
NC_001134.8	804010	804102	92	8
NC_001134.8	804290	804403	113	8
NC_001134.8	804482	804566	84	8
NC_001134.8	805948	806016	68	8
NC_001134.8	807902	807910	8	8
NC_001134.8	809181	809303	122	8
NC_001134.8	809999	810128	129	8
NC_001134.8	810205	810318	113	8
NC_001134.8	810395	810493	98	8
NC_001134.8	811154	811231	77	8
NC_001134.8	811763	811933	170	8
NC_001134.8	813626	813764	138	8
NC_001134.8	813944	813976	32	8
NC_001134.8	815488	815497	9	8
NC_001134.8	815984	816008	24	8
NC_001134.8	816449	816559	110	8
NC_001134.8	816875	816987	112	8
NC_001134.8	817271	817283	12	8
NC_001134.8	817521	817529	8	8
NC_001134.8	818267	818342	75	8
NC_001134.8	818823	818994	171	8
NC_001134.8	819763	819907	144	8
NC_001134.8	820170	820275	105	8
NC_001134.8	821273	821347	74	8
NC_001134.8	821647	821937	290	8
NC_001134.8	822709	822840	131	8
NC_001134.8	823344	823414	70	8
NC_001134.8	825695	825707	12	8
NC_001134.8	826070	826117	47	8
NC_001134.8	827295	827465	170	8
NC_001134.8	827481	827588	107	8
NC_001134.8	827596	827698	102	8
NC_001134.8	827903	827987	84	8
NC_001134.8	828393	828475	82	8
NC_001134.8	829166	829195	29	8
NC_001134.8	830045	830062	17	8
NC_001134.8	830660	830775	115	8
NC_001134.8	830859	830916	57	8
NC_001134.8	831876	831888	12	8
NC_001134.8	832237	832312	75	8
NC_001134.8	833141	833157	16	8
NC_001134.8	834544	834724	180	8
NC_001134.8	835336	835414	78	8
NC_001134.8	835723	835826	103	8
NC_001134.8	837407	837486	79	8
NC_001134.8	837848	837962	114	8
NC_001134.8	839444	839555	111	8
NC_001134.8	840098	840245	147	8
NC_001134.8	842202	842383	181	8
NC_001134.8	843997	844138	141	8
NC_001134.8	846469	846578	109	8
NC_001134.8	847958	847983	25	8
NC_001134.8	848178	848195	17	8
NC_001134.8	849175	849217	42	8
NC_001134.8	850612	850777	165	8
NC_001134.8	851293	851391	98	8
NC_001134.8	851871	851872	1	8
NC_001134.8	853637	853694	57	8
NC_001134.8	854062	854096	34	8
NC_001134.8	854602	854613	11	8
NC_001134.8	855742	855789	47	8
NC_001134.8	856380	856386	6	8
NC_001134.8	858019	858031	12	8
NC_001134.8	858769	858786	17	8
NC_001134.8	858898	859005	107	8
NC_001134.8	859713	859885	172	8
NC_001134.8	860491	860499	8	8
NC_001134.8	861780	861787	7	8
NC_001134.8	862212	862355	143	8
