Chr1	13187570	13192247	31	4677
Chr1	13192247	13195840	30	3593
Chr1	13196263	13201345	17	5082
Chr1	13212933	13213941	30	1008
Chr1	13213941	13215136	28	1195
Chr1	13220253	13221655	19	1402
Chr1	13221657	13222358	19	701
Chr1	13222515	13223051	20	536
Chr1	13223054	13224020	21	966
Chr1	13224043	13225538	24	1495
Chr1	13225789	13226348	25	559
Chr1	13226747	13229505	29	2758
Chr1	13229505	13230241	26	736
Chr1	13253210	13253777	11	567
Chr1	13260507	13261165	19	658
Chr1	13265749	13266390	13	641
Chr1	13344471	13345133	15	662
Chr1	13345133	13348359	14	3226
Chr1	13349202	13349932	13	730
Chr1	13397731	13398267	15	536
Chr1	13398267	13398872	23	605
Chr1	13416336	13418197	23	1861
Chr1	13473757	13474484	30	727
Chr1	13474484	13475707	17	1223
Chr1	13475799	13479646	11	3847
Chr1	13487520	13488357	18	837
Chr1	13491622	13495593	18	3971
Chr1	13495593	13496791	19	1198
Chr1	13496791	13499289	19	2498
Chr1	13510738	13512997	19	2259
Chr1	13520051	13523692	10	3641
Chr1	13524841	13526902	10	2061
Chr1	13568166	13568979	17	813
Chr1	13568979	13570950	18	1971
Chr1	13571337	13572525	24	1188
Chr1	13572525	13574402	17	1877
Chr1	13574402	13575924	16	1522
Chr1	13576115	13576723	16	608
Chr1	13577285	13580823	16	3538
Chr1	13580925	13581821	21	896
Chr1	13581821	13582673	19	852
Chr1	13582673	13585091	18	2418
Chr1	13585091	13586656	17	1565
Chr1	13586661	13587644	17	983
Chr1	13587696	13589927	15	2231
Chr1	13591892	13594319	16	2427
Chr1	13594506	13595660	16	1154
Chr1	13595660	13597317	15	1657
Chr1	13597317	13598071	16	754
Chr1	13598861	13599399	19	538
Chr1	13607058	13608228	24	1170
Chr1	13608228	13609047	21	819
Chr1	13609047	13609849	23	802
Chr1	13609849	13613457	21	3608
Chr1	13613588	13615749	21	2161
Chr1	13616422	13618919	21	2497
Chr1	13625612	13626658	22	1046
Chr1	13626658	13628462	23	1804
Chr1	13628463	13634669	22	6206
Chr1	13634672	13639640	22	4968
Chr1	13639791	13640966	26	1175
Chr1	13640966	13642820	25	1854
Chr1	13642839	13648057	22	5218
Chr1	13648057	13649136	29	1079
Chr1	13649291	13650281	11	990
Chr1	13653690	13656964	13	3274
Chr1	13656964	13657873	14	909
Chr1	13657873	13659366	13	1493
Chr1	13659465	13660901	13	1436
Chr1	13661201	13662151	11	950
Chr1	13668153	13668683	17	530
Chr1	13668690	13669671	15	981
Chr1	13669671	13670690	14	1019
Chr1	13671136	13675000	13	3864
Chr1	13675278	13676270	13	992
Chr1	13683079	13684029	13	950
Chr1	13684312	13687439	13	3127
Chr1	13687765	13689621	13	1856
Chr1	13689654	13691680	13	2026
Chr1	13692261	13693562	12	1301
Chr1	13719673	13720220	15	547
Chr1	13776535	13777356	10	821
Chr1	13820158	13820763	11	605
Chr1	13827446	13832768	31	5322
Chr1	13895523	13898684	10	3161
Chr1	13957898	13959020	23	1122
Chr1	13959058	13961252	23	2194
Chr1	14020836	14021448	10	612
Chr1	14053161	14053883	12	722
Chr1	14053883	14054704	13	821
Chr1	14091669	14092777	13	1108
Chr1	14101513	14102841	10	1328
Chr1	14174769	14176249	30	1480
Chr1	14203703	14205521	10	1818
Chr1	14213255	14214179	11	924
Chr1	14241633	14242214	18	581
Chr1	14242214	14243236	14	1022
Chr1	14243687	14244615	24	928
Chr1	14244622	14246333	17	1711
Chr1	14246333	14248514	16	2181
Chr1	14248515	14249816	19	1301
Chr1	14256732	14258118	11	1386
Chr1	14258118	14259576	10	1458
Chr1	14259887	14260521	10	634
Chr1	14315354	14318422	16	3068
Chr1	14318422	14319436	15	1014
Chr1	14323361	14324041	10	680
Chr1	14329342	14329927	15	585
Chr1	14332552	14333265	11	713
Chr1	14346930	14348317	11	1387
Chr1	14352820	14354313	15	1493
Chr1	14364054	14367932	12	3878
Chr1	14367932	14369355	16	1423
Chr1	14369355	14371873	13	2518
Chr1	14372170	14374225	13	2055
Chr1	14374625	14375273	16	648
Chr1	14375273	14376541	15	1268
Chr1	14376541	14381113	12	4572
Chr1	14381227	14384183	12	2956
Chr1	14384183	14384871	21	688
Chr1	14385329	14385881	21	552
Chr1	14385881	14387072	20	1191
Chr1	14387072	14388404	19	1332
Chr1	14388404	14388990	20	586
Chr1	14389121	14390162	16	1041
Chr1	14390329	14391312	11	983
Chr1	14391312	14392428	12	1116
Chr1	14392479	14393396	12	917
Chr1	14393396	14393898	11	502
Chr1	14394191	14396266	14	2075
Chr1	14396266	14399792	15	3526
Chr1	14399792	14401447	16	1655
Chr1	14401449	14402048	24	599
Chr1	14402048	14403299	23	1251
Chr1	14403299	14404344	28	1045
Chr1	14404386	14406615	25	2229
Chr1	14406658	14407572	29	914
Chr1	14408891	14410395	22	1504
Chr1	14411218	14417609	16	6391
Chr1	14417798	14418454	16	656
Chr1	14418463	14419726	11	1263
Chr1	14419726	14420741	10	1015
Chr1	14420742	14421457	15	715
Chr1	14421463	14422276	12	813
Chr1	14422617	14423417	11	800
Chr1	14425364	14426993	12	1629
Chr1	14427210	14427713	13	503
Chr1	14427713	14429732	12	2019
Chr1	14429804	14430349	14	545
Chr1	14430349	14431503	15	1154
Chr1	14431537	14434355	15	2818
Chr1	14434355	14435041	20	686
Chr1	14435041	14436801	18	1760
Chr1	14436801	14439368	15	2567
Chr1	14439368	14439890	20	522
Chr1	14440142	14444519	22	4377
Chr1	14445271	14447658	15	2387
Chr1	14447658	14448179	16	521
Chr1	14448179	14450389	15	2210
Chr1	14450389	14451345	14	956
Chr1	14451345	14453607	11	2262
Chr1	14454579	14456641	12	2062
Chr1	14456697	14458723	13	2026
Chr1	14458723	14459402	14	679
Chr1	14459402	14462166	12	2764
Chr1	14462166	14463018	15	852
Chr1	14466670	14467962	12	1292
Chr1	14468447	14469271	15	824
Chr1	14469274	14470553	12	1279
Chr1	14471595	14472186	21	591
Chr1	14472186	14473565	23	1379
Chr1	14473904	14475973	14	2069
Chr1	14476090	14487387	17	11297
Chr1	14487389	14496625	17	9236
Chr1	14496625	14497146	19	521
Chr1	14497146	14498738	14	1592
Chr1	14498738	14499424	13	686
Chr1	14500166	14503461	19	3295
Chr1	14503461	14505707	20	2246
Chr1	14505707	14517687	26	11980
Chr1	14517687	14518429	20	742
Chr1	14518429	14530818	19	12389
Chr1	14530928	14541821	30	10893
Chr1	14541821	14543253	31	1432
Chr1	14543412	14547390	26	3978
Chr1	14547469	14549168	24	1699
Chr1	14549375	14551189	22	1814
Chr1	14551189	14552197	21	1008
Chr1	14552197	14561182	19	8985
Chr1	14561182	14563608	21	2426
Chr1	14563614	14565463	25	1849
Chr1	14565463	14567344	26	1881
Chr1	14567344	14569692	22	2348
Chr1	14569849	14571236	22	1387
Chr1	14571246	14580907	26	9661
Chr1	14580907	14583970	27	3063
Chr1	14583970	14584675	26	705
Chr1	14584941	14586357	28	1416
Chr1	14586617	14587574	25	957
Chr1	14587638	14596615	19	8977
Chr1	14596615	14597828	24	1213
Chr1	14597828	14599547	26	1719
Chr1	14599716	14602671	24	2955
Chr1	14602671	14605419	23	2748
Chr1	14605419	14611915	24	6496
Chr1	14611915	14613024	14	1109
Chr1	14613024	14616098	13	3074
Chr1	14616098	14617025	14	927
Chr1	14617281	14619085	24	1804
Chr1	14619552	14620943	24	1391
Chr1	14620943	14622848	23	1905
Chr1	14622848	14623637	22	789
Chr1	14623637	14624279	21	642
Chr1	14624279	14625499	20	1220
Chr1	14625499	14626836	21	1337
Chr1	14627264	14629488	23	2224
Chr1	14630025	14631161	27	1136
Chr1	14631161	14632171	29	1010
Chr1	14632171	14633034	27	863
Chr1	14633034	14635198	22	2164
Chr1	14635198	14637542	23	2344
Chr1	14637569	14640613	23	3044
Chr1	14640753	14650161	23	9408
Chr1	14650376	14652497	11	2121
Chr1	14652901	14654712	14	1811
Chr1	14654712	14658623	15	3911
Chr1	14658635	14659890	23	1255
Chr1	14660068	14662562	23	2494
Chr1	14662562	14664696	22	2134
Chr1	14664785	14665814	22	1029
Chr1	14665814	14667019	24	1205
Chr1	14667019	14671588	22	4569
Chr1	14671588	14672976	23	1388
Chr1	14672976	14675146	22	2170
Chr1	14675450	14676127	22	677
Chr1	14676547	14678619	22	2072
Chr1	14678803	14680733	24	1930
Chr1	14681199	14682722	22	1523
Chr1	14683071	14686423	22	3352
Chr1	14686423	14688205	19	1782
Chr1	14688205	14690345	20	2140
Chr1	14690345	14691003	21	658
Chr1	14691003	14692479	20	1476
Chr1	14692637	14693278	22	641
Chr1	14693278	14694063	23	785
Chr1	14694063	14694752	24	689
Chr1	14695237	14695821	22	584
Chr1	14696391	14697302	20	911
Chr1	14697545	14698591	22	1046
Chr1	14698591	14699641	26	1050
Chr1	14699641	14700492	31	851
Chr1	14700492	14703379	27	2887
Chr1	14704019	14708303	18	4284
Chr1	14708303	14711479	25	3176
Chr1	14711479	14712007	26	528
Chr1	14712007	14714787	18	2780
Chr1	14714787	14717146	22	2359
Chr1	14717146	14718140	31	994
Chr1	14718579	14721319	25	2740
Chr1	14721319	14723836	31	2517
Chr1	14724146	14726765	25	2619
Chr1	14726774	14727408	24	634
Chr1	14727408	14729014	17	1606
Chr1	14729014	14732861	18	3847
Chr1	14732861	14738537	24	5676
Chr1	14738547	14744347	31	5800
Chr1	14744347	14749197	26	4850
Chr1	14749197	14750304	19	1107
Chr1	14750304	14755148	18	4844
Chr1	14755273	14767053	26	11780
Chr1	14767053	14771175	25	4122
Chr1	14771175	14772020	30	845
Chr1	14772020	14777192	29	5172
Chr1	14777192	14778617	30	1425
Chr1	14778617	14787528	31	8911
Chr1	14787528	14790959	30	3431
Chr1	14790980	14793798	30	2818
Chr1	14793798	14797011	27	3213
Chr1	14797389	14800855	30	3466
Chr1	14801324	14801987	30	663
Chr1	14801987	14804109	29	2122
Chr1	14804109	14804749	28	640
Chr1	14804921	14808469	25	3548
Chr1	14808469	14810570	24	2101
Chr1	14811065	14811772	26	707
Chr1	14812032	14819367	20	7335
Chr1	14819367	14820310	18	943
Chr1	14820816	14822909	17	2093
Chr1	14822911	14823653	20	742
Chr1	14824298	14826444	18	2146
Chr1	14826444	14827636	19	1192
Chr1	14827686	14828384	19	698
Chr1	14828955	14829607	14	652
Chr1	14829607	14833004	12	3397
Chr1	14833414	14834201	28	787
Chr1	14834201	14837845	20	3644
Chr1	14837845	14839597	28	1752
Chr1	14839980	14841146	28	1166
Chr1	14841258	14846607	18	5349
Chr1	14846607	14847757	17	1150
Chr1	14847757	14848377	16	620
Chr1	14848377	14849478	15	1101
Chr1	14849478	14850175	14	697
Chr1	14850175	14851172	13	997
Chr1	14851172	14853901	14	2729
Chr1	14853901	14855038	13	1137
Chr1	14855038	14856130	14	1092
Chr1	14856130	14857256	15	1126
Chr1	14859151	14859854	13	703
Chr1	14859854	14861310	14	1456
Chr1	14861897	14863303	14	1406
Chr1	14863631	14864733	13	1102
Chr1	14864733	14865481	11	748
Chr1	14865481	14866446	12	965
Chr1	14866446	14868169	13	1723
Chr1	14868169	14869340	12	1171
Chr1	14869340	14870293	11	953
Chr1	14870293	14873200	10	2907
Chr1	14875655	14877309	10	1654
Chr1	14879120	14880186	12	1066
Chr1	14880671	14882318	10	1647
Chr1	14882616	14883525	12	909
Chr1	14883525	14885785	11	2260
Chr1	14888217	14890976	10	2759
Chr1	14911113	14912175	10	1062
Chr1	14912175	14913280	11	1105
Chr1	14913281	14914735	14	1454
Chr1	14914735	14915592	13	857
Chr1	14915681	14916186	15	505
